"","buyer_id","orderdate","buyer_age","buyer_gender","buyer_annual_income","shop","packaging","city","article_group","article","article_price","recipient_age","recipient_gender","recipient_relation"
"685","287",2017-12-18 09:23:25,32,"female",34000,"online","no","Köln","clothes","Other clothes",114.99,56,"male","father"
"686","56",2017-02-09 15:05:54,22,"female",33000,"store","yes","Düsseldorf","clothes","Shirt",115.99,43,"female","aunt"
"687","708",2017-04-21 15:14:47,46,"female",37000,"online","yes","Köln","toys","Lego",115.99,75,"female","mother"
"688","821",2017-07-15 17:49:24,49,"male",61500,"online","yes","Hannover","clothes","Shoes",115.99,37,"female","friend"
"689","805",2017-07-15 17:58:49,49,"female",42500,"store","yes","Münster","clothes","Shirt",115.99,70,"male","friend"
"690","969",2017-12-06 22:20:02,54,"male",43000,"online","yes","Köln","clothes","Shirt",115.99,37,"other","undefined"
"691","1451",2017-12-11 09:44:38,75,"male",49500,"store","yes","Münster","clothes","Jeans",115.99,24,"male","son"
"692","965",2017-12-11 12:19:24,54,"male",34000,"store","yes","Düsseldorf","clothes","Jeans",115.99,57,"male","friend"
"693","10",2017-12-19 13:08:15,19,"male",34500,"store","yes","Düsseldorf","books","Biographies",115.99,55,"male","father"
"694","1504",2017-12-19 18:14:22,79,"male",84500,"store","yes","Münster","clothes","Jeans",115.99,9,"female","friend"
"695","920",2017-12-23 15:53:55,52,"female",59000,"store","yes","Düsseldorf","toys","Barbie",115.99,65,"female","friend"
"696","231",2017-02-11 08:46:07,29,"male",57500,"store","no","Osnabrück","clothes","Shoes",116.99,46,"female","friend"
"697","605",2017-02-12 13:47:07,42,"female",49500,"store","no","Hannover","clothes","Shirt",116.99,28,"female","friend"
"698","1293",2017-06-19 10:56:50,65,"other",77000,"store","yes","Münster","clothes","Jeans",116.99,15,"male","undefined"
"699","827",2017-02-09 19:28:52,49,"female",66000,"store","no","Düsseldorf","clothes","Tie",117.99,42,"female","friend"
"700","902",2017-02-14 18:41:18,52,"male",36500,"store","yes","Münster","clothes","Tie",117.99,46,"female","sister"
"701","580",2017-02-16 20:19:52,41,"female",61000,"online","yes","Essen","books","Mystery",117.99,55,"male","friend"
"702","86",2017-07-20 04:45:39,23,"male",40500,"online","yes","Osnabrück","clothes","Other clothes",117.99,63,"male","uncle"
"703","1016",2017-11-16 16:07:15,55,"male",59500,"store","no","Düsseldorf","books","Travel & Adventure",117.99,55,"female","wife"
"704","845",2017-12-17 13:09:24,50,"female",53000,"store","no","Münster","clothes","Other clothes",117.99,27,"male","friend"
"705","1252",2017-01-15 14:15:09,63,"female",68000,"online","yes","Gelsenkirchen","clothes","Socks",118.99,41,"male","nephew"
"706","254",2017-02-13 23:56:30,30,"female",54000,"online","yes","Düsseldorf","toys","Lego",118.99,39,"female","friend"
"707","438",2017-02-17 20:34:01,37,"female",42000,"online","yes","Münster","clothes","Shoes",118.99,78,"male","friend"
"708","281",2017-06-16 10:48:42,32,"male",28500,"store","no","Hannover","toys","Lego",118.99,68,"male","father"
"709","1124",2017-11-21 10:16:23,59,"male",53000,"store","no","Münster","clothes","Shirt",118.99,49,"male","friend"
"710","734",2017-12-22 19:02:00,46,"female",65000,"online","no","Düsseldorf","toys","Lego",118.99,44,"female","friend"
"711","124",2017-12-24 15:06:13,25,"female",33500,"store","yes","Münster","toys","Barbie",118.99,28,"female","sister"
"712","125",2017-02-09 15:22:58,25,"male",35500,"store","no","Düsseldorf","toys","Lego",119.99,27,"male","boyfriend"
"713","824",2017-04-12 15:05:46,49,"male",64500,"store","yes","Düsseldorf","clothes","Socks",119.99,65,"female","friend"
"714","1409",2017-04-18 17:04:57,72,"female",56000,"store","no","Münster","clothes","Shirt",119.99,39,"male","son"
"715","278",2017-09-21 17:17:41,31,"male",54000,"store","yes","Düsseldorf","clothes","Socks",119.99,58,"male","father"
"716","837",2017-10-13 13:39:53,50,"male",41500,"store","no","Münster","books","Fiction",119.99,42,"male","brother"
"717","719",2017-10-17 16:10:32,46,"male",47500,"store","yes","Düsseldorf","clothes","Shoes",119.99,29,"other","undefined"
"718","1320",2017-11-05 13:54:09,67,"female",49500,"store","no","Osnabrück","clothes","Jeans",119.99,32,"female","niece"
"719","451",2017-12-14 18:32:48,37,"male",55000,"store","no","Düsseldorf","clothes","Tie",119.99,79,"male","uncle"
"720","1360",2017-12-25 10:13:49,69,"other",57500,"online","yes","Essen","toys","Lego",119.99,57,"male","undefined"
"721","287",2017-12-26 08:51:18,32,"female",34000,"store","no","Düsseldorf","clothes","Other clothes",119.99,48,"male","friend"
"722","1197",2017-07-27 01:26:41,61,"male",64000,"online","no","Paderborn","clothes","Shirt",120.99,85,"male","uncle"
"723","261",2017-11-20 13:45:53,31,"female",34500,"store","no","Münster","clothes","Shoes",120.99,31,"female","sister"
"724","795",2017-12-12 16:04:35,48,"male",58500,"store","yes","Münster","books","Fiction",120.99,42,"female","friend"
"725","148",2017-12-15 13:41:05,26,"male",34500,"store","yes","Düsseldorf","clothes","Shoes",120.99,43,"male","cousin"
"726","1335",2017-01-10 23:34:16,67,"female",74500,"online","no","Dortmund","clothes","Shoes",121.99,32,"female","daughter"
"727","404",2017-02-04 13:13:49,36,"male",35000,"online","yes","Münster","books","Other books",121.99,51,"female","cousin"
"728","557",2017-02-10 13:20:54,41,"male",38000,"store","no","Hannover","clothes","Shoes",121.99,33,"other","undefined"
"729","881",2017-02-17 09:45:46,51,"male",52000,"online","yes","Köln","clothes","Tie",121.99,73,"other","undefined"
"730","1424",2017-02-20 08:10:02,73,"female",48500,"online","yes","Essen","toys","Other toys",121.99,49,"female","daughter"
"731","1038",2017-05-14 11:47:28,56,"male",54500,"store","yes","Osnabrück","clothes","Shirt",121.99,76,"female","aunt"
"732","1030",2017-07-11 09:51:57,56,"female",44000,"store","no","Münster","toys","Lego",121.99,28,"female","daughter"
"733","1159",2017-10-13 11:33:52,60,"male",55000,"store","yes","Münster","books","Crime Thrillers",121.99,16,"female","friend"
"734","31",2017-10-14 08:54:14,20,"female",36500,"online","no","Münster","clothes","Jeans",121.99,49,"female","aunt"
"735","1024",2017-11-11 15:56:35,55,"male",72000,"store","yes","Hannover","toys","Barbie",121.99,45,"male","brother"
"736","1322",2017-12-26 09:35:50,67,"female",52000,"store","yes","Münster","clothes","Shirt",121.99,17,"female","friend"
"737","449",2017-05-15 12:55:55,37,"male",54000,"store","yes","Osnabrück","clothes","Jeans",122.99,28,"male","brother"
"738","367",2017-05-27 13:37:45,35,"male",34500,"online","no","Paderborn","clothes","Other clothes",122.99,38,"female","wife"
"739","636",2017-06-10 14:11:48,43,"female",50500,"online","no","Gelsenkirchen","clothes","Socks",122.99,54,"female","sister"
"740","1106",2017-10-14 10:27:30,58,"female",66000,"online","yes","Düsseldorf","clothes","Shoes",122.99,40,"female","other"
"741","1326",2017-11-18 13:05:30,67,"female",60500,"store","no","Düsseldorf","clothes","Other clothes",122.99,50,"male","cousin"
"742","200",2017-12-13 21:16:38,28,"female",43500,"online","no","Paderborn","clothes","Shoes",122.99,50,"female","mother"
"743","61",2017-12-14 09:29:56,22,"male",39000,"store","yes","Düsseldorf","books","Mystery",122.99,67,"male","father"
"744","1100",2017-03-12 14:38:57,58,"other",57000,"online","no","Düsseldorf","toys","Lego",123.99,58,"male","undefined"
"745","203",2017-04-10 13:50:43,28,"female",47500,"online","no","Münster","clothes","Shoes",123.99,62,"female","aunt"
"746","157",2017-06-15 22:16:50,26,"male",40500,"online","yes","Osnabrück","clothes","Socks",123.99,51,"male","uncle"
"747","474",2017-08-06 09:47:50,38,"male",46000,"online","no","Osnabrück","clothes","Other clothes",123.99,75,"male","uncle"
"748","405",2017-11-21 05:44:52,36,"male",36000,"online","yes","Düsseldorf","books","Crime Thrillers",123.99,85,"male","friend"
"749","1071",2017-12-10 08:57:25,57,"female",56500,"store","no","Münster","clothes","Shirt",123.99,24,"male","friend"
"750","1391",2017-12-14 01:10:03,71,"male",57000,"online","no","Bielefeld","toys","Computer and Console game",123.99,27,"female","daughter"
"751","194",2017-12-16 13:19:06,28,"female",36500,"store","no","Osnabrück","books","Fiction",123.99,60,"male","uncle"
"752","743",2017-02-13 01:27:26,47,"male",37000,"online","yes","Dortmund","toys","Lego",124.99,5,"male","son"
"753","1284",2017-02-14 10:30:45,65,"female",59500,"store","yes","Hannover","toys","Computer and Console game",124.99,29,"male","son"
"754","294",2017-02-15 01:05:33,32,"female",41000,"online","no","Osnabrück","clothes","Shoes",124.99,51,"female","mother"
"755","1033",2017-08-19 17:38:50,56,"female",48000,"online","no","Essen","clothes","Shirt",124.99,67,"female","sister"
"756","1230",2017-09-12 15:01:33,62,"female",69000,"online","yes","Münster","books","Fiction",124.99,59,"male","boyfriend"
"757","1035",2017-11-15 09:57:24,56,"female",49500,"store","no","Düsseldorf","clothes","Shirt",124.99,35,"female","niece"
"758","97",2017-12-12 11:03:44,24,"female",32000,"store","no","Düsseldorf","toys","Computer and Console game",124.99,23,"male","boyfriend"
"759","283",2017-04-16 17:34:18,32,"female",30000,"store","yes","Münster","clothes","Jeans",125.99,28,"female","sister"
"760","51",2017-06-15 11:33:09,21,"male",42500,"online","yes","Düsseldorf","toys","Lego",125.99,10,"male","brother"
"761","755",2017-07-11 17:44:18,47,"male",48000,"online","no","Köln","toys","Lego",125.99,43,"female","girlfriend"
"762","638",2017-01-14 17:48:23,43,"male",51500,"online","no","Münster","toys","Lego",126.99,29,"other","undefined"
"763","607",2017-01-15 21:13:07,42,"female",50500,"online","yes","Essen","clothes","Shoes",126.99,19,"female","daughter"
"764","1416",2017-02-19 12:23:43,72,"female",62500,"store","yes","Osnabrück","clothes","Shirt",126.99,42,"male","nephew"
"765","436",2017-07-15 23:56:57,37,"male",41000,"online","yes","Paderborn","clothes","Jeans",126.99,50,"female","cousin"
"766","794",2017-09-11 19:21:21,48,"male",56000,"online","no","Hannover","toys","Lego",126.99,81,"female","mother"
"767","879",2017-11-17 10:51:40,51,"female",50500,"store","no","Münster","clothes","Shirt",126.99,74,"female","mother"
"768","460",2017-06-17 07:22:36,38,"male",30000,"online","no","Gelsenkirchen","toys","Computer and Console game",127.99,40,"female","girlfriend"
"769","786",2017-07-13 00:33:56,48,"male",46500,"online","yes","Paderborn","clothes","Shoes",127.99,48,"other","undefined"
"770","1103",2017-08-25 06:47:23,58,"male",60500,"online","yes","Münster","toys","Computer and Console game",127.99,85,"male","father"
"771","497",2017-10-15 17:35:05,39,"female",39000,"store","yes","Hannover","books","Travel & Adventure",127.99,99,"male","uncle"
"772","162",2017-12-16 12:46:23,26,"male",47500,"store","no","Düsseldorf","clothes","Shirt",127.99,32,"male","friend"
"773","44",2017-12-23 18:34:17,21,"female",33500,"store","no","Münster","clothes","Shoes",127.99,29,"male","friend"
"774","132",2017-02-19 10:48:24,25,"female",42000,"online","yes","Düsseldorf","clothes","Shirt",128.99,39,"male","cousin"
"775","981",2017-05-10 13:37:13,54,"female",54000,"online","yes","Bielefeld","clothes","Socks",128.99,61,"female","cousin"
"776","483",2017-07-19 12:18:14,38,"female",55000,"online","yes","Düsseldorf","clothes","Shoes",128.99,71,"female","mother"
"777","1192",2017-10-23 19:06:49,61,"male",61500,"online","yes","Paderborn","books","Biographies",128.99,27,"male","son"
"778","1079",2017-11-15 23:01:51,57,"female",66000,"online","no","Osnabrück","clothes","Shirt",128.99,103,"female","aunt"
"779","131",2017-11-17 16:02:41,25,"female",41500,"store","no","Osnabrück","clothes","Shoes",128.99,49,"female","mother"
"780","867",2017-12-10 10:02:01,51,"male",38000,"store","yes","Düsseldorf","clothes","Jeans",128.99,56,"female","girlfriend"
"781","1118",2017-12-11 18:01:28,59,"male",43500,"store","yes","Düsseldorf","clothes","Socks",128.99,11,"female","niece"
"782","1227",2017-12-13 18:32:28,62,"male",63500,"store","yes","Osnabrück","toys","Barbie",128.99,48,"other","undefined"
"783","337",2017-12-14 19:15:23,34,"male",37500,"store","no","Münster","toys","Barbie",128.99,80,"female","aunt"
"784","213",2017-12-26 17:09:18,29,"female",35000,"store","no","Münster","clothes","Socks",128.99,42,"male","friend"
"785","327",2017-02-02 16:49:39,33,"male",60000,"store","yes","Düsseldorf","toys","Lego",129.99,97,"male","father"
"786","853",2017-02-15 16:29:20,50,"male",63000,"online","yes","Paderborn","clothes","Shirt",129.99,54,"male","brother"
"787","511",2017-02-23 02:47:54,39,"female",56000,"online","no","Essen","toys","Lego",129.99,52,"female","friend"
"788","1487",2017-04-21 11:31:12,78,"female",57500,"online","yes","Bielefeld","books","Mystery",129.99,25,"female","friend"
"789","804",2017-08-06 19:37:41,49,"male",42000,"online","yes","Hannover","books","Crime Thrillers",129.99,44,"male","boyfriend"
"790","376",2017-08-08 23:46:28,35,"male",40000,"online","yes","Essen","toys","Other toys",129.99,22,"male","cousin"
"791","1465",2017-09-16 09:14:41,76,"male",55500,"store","yes","Düsseldorf","clothes","Shirt",129.99,27,"female","friend"
"792","403",2017-10-15 12:04:57,36,"male",34500,"online","no","Münster","clothes","Other clothes",129.99,51,"male","friend"
"793","761",2017-11-09 08:46:53,47,"female",53500,"store","no","Düsseldorf","clothes","Shirt",129.99,98,"female","mother"
"794","1337",2017-11-13 10:48:23,67,"male",77500,"online","yes","Essen","toys","Barbie",129.99,56,"female","sister"
"795","1040",2017-12-11 09:38:11,56,"male",56500,"online","yes","Düsseldorf","toys","Lego",129.99,42,"male","friend"
"796","269",2017-12-21 10:13:48,31,"male",39500,"store","yes","Hannover","clothes","Socks",129.99,49,"male","other"
"797","453",2017-12-23 17:59:12,37,"female",58500,"store","no","Hannover","clothes","Shirt",129.99,72,"male","uncle"
"798","151",2017-02-10 10:09:41,26,"male",36500,"online","no","Essen","clothes","Tie",130.99,41,"male","cousin"
"799","176",2017-02-12 16:30:59,27,"male",38500,"store","no","Osnabrück","clothes","Shoes",130.99,28,"female","wife"
"800","740",2017-02-21 10:28:34,47,"female",32000,"store","no","Düsseldorf","books","Fiction",130.99,27,"male","son"
"801","1003",2017-05-17 08:38:50,55,"female",42000,"store","yes","Düsseldorf","clothes","Shoes",130.99,26,"male","son"
"802","924",2017-08-22 19:10:08,52,"female",64500,"store","yes","Düsseldorf","toys","Computer and Console game",130.99,56,"female","wife"
"803","850",2017-09-12 18:02:23,50,"female",59500,"store","yes","Düsseldorf","clothes","Shirt",130.99,23,"female","friend"
"804","7",2017-11-03 12:20:20,19,"female",32500,"store","no","Münster","clothes","Other clothes",130.99,53,"other","undefined"
"805","162",2017-12-15 11:00:28,26,"male",47500,"store","yes","Osnabrück","clothes","Jeans",130.99,64,"female","mother"
"806","77",2017-02-09 11:05:45,23,"female",33000,"store","no","Osnabrück","clothes","Shirt",131.99,62,"female","mother"
"807","412",2017-03-19 13:03:02,36,"male",43000,"store","no","Düsseldorf","clothes","Tie",131.99,23,"male","cousin"
"808","476",2017-09-08 16:04:06,38,"female",47000,"store","no","Düsseldorf","clothes","Shirt",131.99,87,"male","father"
"809","593",2017-10-10 13:38:20,42,"female",37000,"store","yes","Münster","books","Fiction",131.99,56,"male","friend"
"810","185",2017-10-13 07:21:20,27,"female",47500,"online","yes","Paderborn","clothes","Shirt",131.99,57,"male","uncle"
"811","199",2017-12-23 17:10:54,28,"female",42500,"store","no","Osnabrück","toys","Barbie",131.99,52,"male","father"
"812","1261",2017-01-03 12:09:53,64,"male",50500,"store","yes","Hannover","clothes","Jeans",132.99,48,"male","cousin"
"813","806",2017-01-12 17:12:03,49,"male",43000,"store","yes","Hannover","clothes","Shirt",132.99,72,"male","uncle"
"814","1237",2017-02-06 23:06:43,63,"female",38000,"online","yes","Osnabrück","toys","Lego",132.99,53,"male","cousin"
"815","1002",2017-02-12 22:35:30,55,"female",41500,"online","yes","Dortmund","toys","Computer and Console game",132.99,66,"female","friend"
"816","1170",2017-08-04 22:18:06,60,"female",67500,"online","no","Essen","clothes","Shirt",132.99,35,"male","son"
"817","434",2017-08-07 08:51:24,37,"male",39500,"store","yes","Münster","clothes","Shoes",132.99,89,"male","father"
"818","555",2017-09-17 20:43:20,41,"female",35000,"online","no","Hannover","clothes","Shoes",132.99,70,"male","friend"
"819","917",2017-12-01 09:50:01,52,"female",56000,"store","no","Münster","clothes","Shoes",132.99,41,"female","sister"
"820","662",2017-02-08 11:29:23,44,"male",43500,"online","yes","Düsseldorf","toys","Lego",133.99,35,"male","brother"
